timestamp;buyer;seller;symbol;currency;price;quantity
119100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;10
120000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;10
121500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;5
122600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
126800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
127500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;10
129900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;9
132400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
143700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
165500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
169400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;8
184700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;9
185000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;6
189700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;5
192300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;7
193300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
198600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;7
206700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
212700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
212700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;6
216900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;7
223900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
224400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;5
228300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
233700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
236900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;9
244600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
254700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;10
255600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;9
262000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
267900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;10
269300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
276400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;9
281900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;8
289400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
297100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
302800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;7
310300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
312000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
312200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;3
313300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
315600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;8
330300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;4
333200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;6
336100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
343200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;9
347300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;4
363200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;8
363200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
365700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
369000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;9
370400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;9
370500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;5
383600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
384800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;7
393800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;9
401400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
409500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;7
423900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;7
428000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
429800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
429900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;8
441900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;7
444000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;10
444800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;9
448000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;7
453000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;8
455900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;10
462400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
465900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
467700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
467800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
467800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;5
468300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
469300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
471300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;10
480100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
489200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;7
493900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;10
494400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
501500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;10
501900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;6
503100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
503100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;3
507900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
512900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;7
522200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
523600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;8
523800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
525300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
525900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;9
526300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;2
526500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;10
527400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;10
534800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
538600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;7
542300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;8
544400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;8
548400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;10
552600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;7
554000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;5
557400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;9
557800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
560800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;10
578400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
578600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;6
579000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
580800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
583200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
586200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
589000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
598600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
604200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
608800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
609700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
618700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
640500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;8
652000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
655400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;9
664400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;7
664800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;7
679300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;6
709800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;9
710000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
711600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;10
713400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;10
714900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
714900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
716400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
721200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;8
722800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;7
724800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;8
731000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;9
733700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;7
750200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
752000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;9
753100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9994;9
755100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;4
758100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9993;5
764400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
768500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;5
771800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;9
773400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
775000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
775000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
778500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;7
779700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
795600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;6
801100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
833900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;4
839800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9995;7
841100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;10
846100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
846300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;4
861900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
863600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
868100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;7
871200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;8
875900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;7
877500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
879100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;7
881400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;9
882700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;10
894900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
898200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;7
899100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;7
900000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;10
901500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;6
901900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;7
901900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;3
901900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
906000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;5
906700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
906800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
910100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;5
913100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;7
915300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;10
921600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;9
923800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
923800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;4
925700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;10
926100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;10
928600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
940000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;5
941000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
943100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
947400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;8
947700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;6
949300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;10
951100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
953100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;8
953900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
956800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
961100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
966600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
969000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;7
973800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;4
977300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;9
977500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;10
984500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;8
988700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;8
993200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;10
