timestamp;buyer;seller;symbol;currency;price;quantity
25100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
26800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
28000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;4
30400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;2
32800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;9
32800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;1
33400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;9
34000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;7
34500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
36500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
37800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;8
37900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
38400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
39100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
39900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;7
41500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
41800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
44800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;8
46500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
49400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
50900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
54600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
58100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;9
58400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
59500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;2
60300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;9
61600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;4
62000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;6
63700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;2
64900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;4
65300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
68000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;3
72300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;10
72800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;5
74000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;4
75000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;6
76300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
76500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;8
77800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;7
80400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;8
83700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;2
85500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;7
85900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
87800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
87900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
88300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;2
89700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
90200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;10
90800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
93000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
96100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
96900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
97100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
97900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
98700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
106100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
111800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
114900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;3
115100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;9
116100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
119100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;10
120000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;10
120300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
121500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;5
122000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;10
122500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
122600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;9
124700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;2
126600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
126700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
126800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
127500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;10
128000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
129900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;9
130500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
131000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;9
131600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
132400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
137900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;3
139400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;5
139600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
142200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
142200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
146900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;6
149100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;6
149500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;9
153400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
154800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;2
155300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;10
155500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;6
155700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;7
158400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
165500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
165500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
169400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;8
172900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;4
173300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;4
177700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;10
181800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;2
182900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;5
184700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;4
184700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
185000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10006;6
185000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10006;4
185900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;10
187000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;4
189700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10010;5
190600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;3
192300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;7
192600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
192900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;10
193300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
197300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;9
200300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
200300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
200600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
200700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;8
200800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
201900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
205800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;2
206600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;7
206700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
208900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;10
210200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
212900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
223100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;2
223900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;5
224900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;7
225000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
226200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
227800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;5
228000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;5
228300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;7
229400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
229800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
233700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;6
235600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;8
236300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;4
236700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;2
236800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;4
237200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
237300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;3
241700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;7
243000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;5
243400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
243700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
244600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;7
246200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;9
247800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;6
251900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;4
252400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;7
254700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;10
258300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;9
258600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
259400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;8
260500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
260800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
261500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;2
262000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;8
265000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
267000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;9
269000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
269300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;4
269600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;4
270600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
272000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
273000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
275800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;4
276400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;9
281100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;2
282700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;4
282700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
289400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
291600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;3
295500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
297000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;9
297500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;3
299700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;2
301600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;9
302800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;7
306200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;6
306500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
307600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;5
310000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;9
310300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;6
311100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
313300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
313300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
313700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
314200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;10
315600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;8
319100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;10
321100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;6
323500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
324800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;2
325200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
329000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;9
330000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;4
330300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;4
330800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;2
331800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;8
332800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
333200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
335800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
336200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
336400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;9
337000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
337300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;7
340900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
341400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;2
342400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
344400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
346000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;3
346400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;4
349600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;4
350600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
352000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
353000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
356700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;9
357700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;3
358600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
361400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
361600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
363200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
363300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;8
363400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;2
365500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;3
365700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;4
367100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;10
369000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;9
370400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10006;9
370500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
375500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
375600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;3
377600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
379900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;6
380900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;8
381200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;2
381700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
383000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;6
383600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
384200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
384800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;7
386500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
389800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;10
389900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;7
390400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;9
391300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
392500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;5
393800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;9
394700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;5
401400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
401700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;9
402600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
405400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;2
407400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
409200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;7
409500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;7
412800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;4
414200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
416000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;6
416300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;2
423900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
424900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
425200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;6
425800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;7
428000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
429800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;6
430300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;4
433000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
433700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
435600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
439100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
439800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;7
440500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
440900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;2
441900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;7
442300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
442700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
443200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;4
444000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;10
444200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;10
444800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
445000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
448000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;7
449100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;8
451000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
452000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;5
452300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;7
453000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;8
453400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
454000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;2
455900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;10
456200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;4
458600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;6
463700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
464100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
465700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;6
465900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;4
467700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
467800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
467800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;2
467800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
468100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;8
468300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
469300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;5
471300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;10
471900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
472400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;3
476600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
477200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;6
478700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;3
478800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;6
479800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;2
482800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;5
482900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;5
483400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;7
487400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
