timestamp;buyer;seller;symbol;currency;price;quantity
34500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
36500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;3
37800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
37900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
38400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;3
39100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;6
39900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;7
41500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
44200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;8
44800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;8
45200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
46500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;9
49400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;9
50900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;5
53800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
54600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;6
58100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
58400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;3
59500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
62000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
63700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;2
64900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
65300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;2
65500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
76300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
76500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;8
80300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
83700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;2
85500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;7
85700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;3
85900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
87800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
87900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
88300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
90200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;10
90700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;2
90800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
93000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
95900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
96900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
96900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;4
98700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
105900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
107200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;3
111600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
114700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;3
115100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;9
116100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;8
119100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;10
120000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;10
121500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;5
122000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;10
122300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
122600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
124500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;2
126400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;6
126500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;6
126800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
127500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;10
127800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;2
129900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;9
130300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;2
131400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;2
132400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
137700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
139400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;6
139400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;4
142000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
142200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
146700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
149500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;9
153200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
154600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
155300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;10
155500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;6
155700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;7
155800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
158200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
165300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;5
165500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
169400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;8
172700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
173100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;2
177700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;10
181600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;2
182700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
184700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;9
184800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
185000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;6
185900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;10
186800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
190400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;3
192600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
192900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;10
193300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
197300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;9
200100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
200300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;10
200400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
200600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;2
200700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
201700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
205600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
206600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;7
206700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
208900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;10
210000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
212700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
216900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;7
223900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
224800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
226200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
227600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
228000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
228300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
229200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;2
229600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
233700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
235600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
236100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
236500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;2
236600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
237000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;5
237100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;3
241700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;7
242800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
243200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
243700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
244600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;7
246200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;9
247600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
251700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
252300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
252400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;7
254700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;10
255600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;9
258300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;9
258400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;4
259400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;8
260500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;7
260600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;2
261300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;2
262000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
265000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;8
267000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;9
267900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;10
268800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;6
269300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
269400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
270400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;2
271800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
272800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
276400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;9
280900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;2
282500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;4
282700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
289400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
291400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;3
297000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
297100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
297300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;3
299500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;2
301600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;9
302800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;7
306200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
306500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
307600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
310000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;9
310300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
310900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;6
312000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
312200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;3
313100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;2
313300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
313600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;3
315600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;8
320900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;6
323500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
324600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
325000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;5
329000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;9
329800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;4
330300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;4
330600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;2
331800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;8
332800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;5
333200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;6
335800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
336000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
336100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
336400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;9
336800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
337200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
337300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;7
340700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;2
341200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;2
342400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
343200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;9
344200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;4
345800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;3
346200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
350400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;5
351800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
353000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;5
356700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;9
357500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;3
358400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
359300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
361400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
363200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;8
363200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
365300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;3
365700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
369000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;9
370500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;5
375300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
375400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
377400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
380900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;8
381000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;2
383000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
383600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
384000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;4
384800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;7
389800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;10
389900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;7
390400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
391100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
392300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
401400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
401700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;9
402400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
405200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;2
407400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;8
409500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;7
412600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
414000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;6
415800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
416100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;2
423900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;7
424700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
425200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
425800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;7
428000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
429800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
429900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;8
430100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;4
432800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
433700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
435400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
439100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;5
439800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;7
440300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;3
440700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;2
441900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;7
442100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;4
442700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;6
443000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;4
444000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;10
444200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;10
444800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;9
445000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;8
448000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;7
449100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
450800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;3
451800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
452300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;7
453000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;8
453400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
455900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;10
456000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
458400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;6
462400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
463900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;6
465500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
465900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
467700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
467800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
467800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
468100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;8
468300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
469300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
471300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;10
471900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
472200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
476400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
477200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
478500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;3
478600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
479600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
480100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
482600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
482700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
487200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;3
487500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
487700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
489200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;7
489700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;7
493900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;10
494300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;3
494400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
498800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
498900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;8
500000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
501500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;10
501900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;6
502100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
502700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;2
503100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
503100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;3
507900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
511000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
511700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;6
512500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;4
